Tech,Cell,Destination,Cdn Holiday BA,Dock code,PROGRAM,Vehicle,Cust part #,CUST #,BPCS#,Dest,QPC,Misc,Back no,QSS Item,CF0906,AF0906,CF0913,AF0913,CF0920,AF0920,CF0927,AF0927,CF1004,AF1004,CF1011,AF1011,CF1018,AF1018,CF1025,AF1025,CF1101,AF1101,CF1108,AF1108,CF1115,AF1115,CF1122,AF1122,CF1129,AF1129,CF1206,AF1206,CF1213,AF1213,CF1220,AF1220,CF1227,AF1227,CF0103,AF0103,CF0110,AF0110,CF0117,AF0117,CF0124,AF0124,CF0131,AF0131,CF0207,AF0207,CF0214,AF0214,1 week dem,Daily hej level,1 week WD,1 day PINK,DLN,Batch ordering,Status,On heijunka,Part# check
D6,E05,-,N,-,-,-,7348006261A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1567-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,E05,-,N,-,-,-,7348006261B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1567-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,E05,-,N,-,-,-,7348006261C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1567-201B,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300R081A1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1568-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300R081B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1568-140B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,732300R081C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1568-201B,0,0,0,0,0,0,16,16,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,16,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,7322008061B1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1569-140B,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,7322008061C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1569-201B,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,7.32E+10,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1569-454B,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D11APF,F35,-,N,-,-,-,7322008061C2,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1569-Y2Y9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,F06,-,N,-,-,-,735100C033C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1572-201B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7357008032C2,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1573-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7.36E+12,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1573-454B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7357008032C3,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1573-Y2Y9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7357008032B5,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1573-140B-SI,0,0,0,0,0,0,13,13,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,13,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7357008032C4,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1573-201B-SI,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7.36E+10,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1573-454B-SI,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7357008032C5,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1573-Y2Y9-SI,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,F06,-,N,-,-,-,735100C033B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1574-138B,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D6,F06,-,N,-,-,-,735100C033E1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1576-457B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732200R032C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1577-201B,0,0,0,0,0,0,11,11,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732200R032C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1577-Y2Y9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF2,-,N,-,-,-,7324004210C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1579-201B,0,0,0,0,0,0,50,50,0,0,0,0,0,0,51,51,0,0,0,0,0,0,0,0,51,51,0,0,0,0,51,51,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,7323004180C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1580-201B,0,0,0,0,0,0,18,18,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,17,17,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,733700R060C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1581-201B,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,733700R060C3,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1581-105B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,733700R060C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1581-Y2Y9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,733600R060C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1582-201B,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,733600R060C3,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1582-105B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F27,-,N,-,-,-,733600R060C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1582-Y2Y9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,C31,-,N,-,-,-,733300R060C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1584-201B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,732100R041C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1588-201B,0,0,0,0,0,0,10,10,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,7323002590A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1590-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,7323002590B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1590-140B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
B15,MF1,-,N,-,-,-,7323002590C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1590-201B,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7356008032B5,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1596-140B-SI,0,0,0,0,0,0,9,9,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7356008032C4,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1596-201B-SI,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7.36E+10,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1596-454B-SI,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7356008032C5,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1596-Y2Y9-SI,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,732100R042C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1598-201B,0,0,0,0,0,0,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,732100R042C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1598-Y2Y9,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,732100R031C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1586-201B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7356008032B4,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1596-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7356008032C2,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1596-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7.36E+12,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1596-454B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D10,F20,-,N,-,-,-,7356008032C3,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1596-Y2Y9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732100E091A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1600-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732100E091C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1600-201B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732200E111A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1601-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732200E111C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1601-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732100E121A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1602-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732100E121C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1602-201B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732200E081A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1603-015B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732200E081C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1603-201B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,7321006342A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1604-015B,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,7321006342B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1604-140B,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F40,-,N,-,-,-,7321006342C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1604-201B,0,0,0,0,0,0,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,11,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,7322002461A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1605-007B,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,7322002461B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1605-140B,0,0,0,0,0,0,12,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,12,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,7322002461C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1605-201B,0,0,0,0,0,0,16,16,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,15,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,7322002461C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1605-Y2Y9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F44,-,N,-,-,-,7321008083B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1606-140B,0,0,0,0,0,0,15,15,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,15,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F44,-,N,-,-,-,7321008083C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1606-201B,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F44,-,N,-,-,-,7.32E+09,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1606-454B,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F44,-,N,-,-,-,7321008083C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1606-Y2Y9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,7322002581A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1607-007B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,7322002581B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1607-140B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,7322002581C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1607-201B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,7322002581C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1607-Y2Y9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,7321002481A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1608-007B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,7321002481B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1608-140B,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,7321002481C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1608-201B,0,0,0,0,0,0,18,18,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,18,18,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F43,-,N,-,-,-,7321002481C1,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1608-Y2Y9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732100E081A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1610-015B,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732100E081B0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1610-140B,0,0,0,0,0,0,11,11,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732100E081C0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1610-201B,0,0,0,0,0,0,22,22,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,22,22,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
D13,F42,-,N,-,-,-,732200E071A0,C015,310015,TMMNA SERVICE,-,-,SERVICE,A1611-015B,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,7,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,-,-,-,-,-,-,-,No,#REF!
